headlines,date
Bull boosts Apple on Services acceleration,07-22-19
Sector Update: Leading Tech Stocks Advance Pre-Market Monday,07-22-19
Premarket Gainers / Losers as of 9:10 am,07-22-15
"Apple sees downgrade, defenders following FQ3 report; shares -5.1%",07-22-15
"Smartwatch Sales Fall 32% in Second Quarter as Apple Shipments Plunge, IDC Says",07-22-16
"Look for ROE growth when market treads water, Goldman says.",07-22-19
Apple: Pokémon Go's first week downloads most ever,07-22-16
"Close Update: Stocks End Week With Gains as Utilities, Telecoms Advance",07-22-16
Apple hires Tesla car interior engineer,07-22-19
"S&P 500 Finishes Week at Another Record High, With Technology Shares Leading Stocks in Grind Higher",07-22-16
Market Chatter: Apple Reportedly in Advanced Talks to Buy Intel's Smartphone-Modem Chip Business,07-22-19
MT Newswires After-Hours News Movers,07-22-19
Market Chatter: Apple In Talks to Buy Intel's Smartphone-Modem Chip Unit,07-22-19
Analyst Actions: Apple's Price Target Boosted by BMO to $184 From $171 But Rating Kept at Market Perform,07-23-18
Sector Update: Tech Majors Higher Pre-Market Tuesday,07-23-19
"Thinking about buying stock in Apple, General Electric, Hasbro, ReWalk Robotics, or Tesla?",07-23-18
Ireland seeks custodian for Apple cash,07-23-17
"Stocks Pressured by Geopolitics, G20 Warning About Trade and Global Growth",07-23-18
Sector Update: Tech Stocks Hanging on to Slim Advance,07-23-19
Apple wants Mac Pro tariff exclusion,07-23-19
Apple Asks For Trade-Exclusion for Mac Pro As Production Moves to China,07-23-19
Sector Update: Chipmakers Carrying Tech Stocks to Positive Close,07-23-19
App Store appears to favor Apple - WSJ,07-23-19
Justice Dept. launches broad new antitrust probe into big tech,07-23-19
Apple Piazza Liberty Opens Thursday in Milan,07-24-18
Market Chatter: Apple Ropes in India's Paytm Mall as Official Online Reseller,07-24-19
Report: iPhone 7 will go on sale September 16,07-24-16
Apple reportedly purchases OLED production equipment,07-24-17
J.C. Penney Company Rolls Out Apple Pay to All Its Stores Nationwide,07-24-17
Sector Update: Technology Stocks Mostly Lower Pre-Bell,07-24-17
Sector Update: Most Leading Tech Stocks Trade Lower Pre-Bell Wednesday,07-24-19
Launching the Best iPod touch Yet - Report on Apple Inc.,07-24-15
Apple faces two hits from Trump's tariff threat,07-24-18
Analyst Actions: Morgan Stanley Reiterates Apple Overweight Rating; Lifts PT to $232 From $214,07-24-18
"Study finds Google, Samsung phones gaining on mobile monetization",07-24-17
"Ebay to Offer US Sellers Up to $100,000 in Loans Through Square Capital, Accept Apple Pay",07-24-18
Apple Adds 1% - Reportedly Buys Equipment to Make OLED Panels to Cut Dependence on Samsung,07-24-17
Apple confirms bug causing MacBook Pro performance issues,07-24-18
Sector Update: Slim Decline for Tech Stocks,07-24-17
Evercore inches Apple higher before earnings,07-24-19
"Apple Confirms Bug Causing MacBook Performance Issues, Includes Fix in Update",07-24-18
"Justice Department to Review Practices of Online Platforms, Targeting Big Tech",07-24-19
"Sector Update: Tech Stocks Scratch Out Narrow Advance, Turning Around Morning Losses",07-24-17
Apple Sticks to Reversal Pattern Between Earnings-Driven After-Hours Moves and Follow-On Regular Session,07-25-16
Self-Driving and Electric Vehicles are Combining to Make the Cars of the Future,07-25-18
Sector Update: Technology Stocks On Track to Open Firmer,07-25-17
Sector Update: Most Top Tech Stocks Decline Pre-Market Thursday,07-25-19
Suppliers expecting 75M iPhones in H2 - Bloomberg,07-25-19
--Analyst Actions: Maxim Group Reiterates Apple Buy Rating; Lifts PT to $168 from $157,07-25-16
"Thinking about buying stock in Apple, Advanced Micro Devices, Fitbit, GoPro or Netflix?",07-25-18
Morgan Stanley: Fall iPhone facing production delay,07-25-18
WSJ: Apple appoints Bob Mansfield to automobile program,07-25-16
"Apple Likely to Post Declines in Earnings, Sales as iPhone Shipments Projected Lower",07-25-16
Market Chatter: Apple On The Verge of Selling Billionth iPhone; Shares Decline,07-25-16
Adobe Systems Will Retire Flash Technology In 2020,07-25-17
Apple falls out of top smartphone sellers in China,07-25-17
Apple Loses Key Spot to Xiaomi as Chinese Smartphones Shipment Down 3% in Q2,07-25-17
"Intel +6% on Apple's $1B purchase, raised FY view",07-25-19
"Intel Climbs After Hours on $1 Billion Apple Deal, Better-Than-Expected Q2 Results",07-25-19
Market Chatter: Apple Reportedly to Build Three Plants in U.S.,07-25-17
QTS Reports Second Quarter 2017 Operating Results,07-25-17
WSJ: Trump says Apple plans to build three plants in U.S.,07-25-17
BGC Partners downgrades Apple to Sell rating,07-25-16
Notable earnings after Tuesday’s close,07-25-16
OPTIONS: Straddle Prices for Stocks Expected to Report Quarterly Results Next Week,07-26-19
Market Chatter: Apple Ordered to Pay $506 Mln to Univ. of Wisconsin-Madison in Patent Infringement Case,07-26-17
"Market Chatter: Huawei to Overtake Apple, Qualcomm, Samsung in Chip Development Despite Crackdown",07-26-19
Apple to Acquire Majority of Intel's Smartphone Modem Business for $1 Billion,07-26-19
U.S. Stock Futures Mixed Ahead of Fed Meeting,07-26-16
Sector Update: Tech,07-26-17
Wall Street Wavers Ahead of Fed Meeting,07-26-16
Sector Update: Tech Giants Trade Higher Pre-Bell Friday,07-26-19
Sector Update: Technology Stocks On Track to Open Higher,07-26-17
InfoSonics Acquires Cooltech; Shares Jump 28%,07-26-17
Was Apple behind LG Display’s $7B OLED push?,07-26-17
"No tariff waivers for Apple, tweets Trump",07-26-19
Trump to announce Foxconn plant location today,07-26-17
"Qualcomm Terminates Bid For NXP, Outlook Still Positive on Share Buybacks, Settlements With Apple, Huawei",07-26-18
"Roku tops connected TV market, Apple falls behind",07-26-17
"Earnings Reaction History: Apple, Inc., 36.4% Follow-Through Indicator, 4.4% Sensitive",07-26-16
Apple and Cochlear announce Sound Processor for hearing implant,07-26-17
Sector Update: Tech Stocks Still Adding to Prior Declines,07-26-17
Apple Watch shipments grew 30% in Q2,07-26-18
Siri sends sensitive recordings to subcontractors - report,07-26-19
Apple buys 'Carpool Karaoke' from CBS for Apple Music distribution,07-26-16
Apple Reports Third Quarter Results,07-26-16
Apple declares $0.57 dividend,07-26-16
"Apple Tops Q3 Expectations, Guides Q4 Revenue in Line with Street - up 5% in After-Hours",07-26-16
"AAPL, Q3, Operating Metrics Released",07-26-16
Trump wants Apple to build U.S. plants,07-26-19
"Apple posts better-than-expected Q3 results, +6.95% in extended trading",07-26-16
MT Newswires After Hours News Movers,07-26-16
Vice President Ahrendts Angela J Files To Sell $1.1M of AAPL on 7/19/16,07-26-16
Vice President Ahrendts Angela J Files To Sell $2.5M of AAPL on 7/18/16,07-26-16
"Apple Tops Expectations Despite Falling iPhone, Mac Sales",07-27-16
"Apple's Fiscal Q3 Results 'Solid,' BMO Says, Highlighs Reduced iPhone Channel Inventory; Shares Up Pre-Bell",07-27-16
--Analyst Actions: Raymond James Upgrades Apple to Outperform from Market Perform; Shares Surge 7% Pre Bell,07-27-16
Opera prices IPO at $12/share,07-27-18
Retail's Most Profitable Square Footage,07-27-17
Sector Update: Technology Stocks Mostly Firmer Pre-Market,07-27-17
"Futures Buoyed by Apple Results, FOMC, Japanese Stimulus Package",07-27-16
Premarket Gainers / Losers as of 9:10 am,07-27-16
"Apple, Illumina, Alleghany Technologies, Las Vegas Sands, and Cirrus Logic and more offer option-trading opportunities that offer returns of more than 20%",07-27-16
Apple soars 7.4% post-earnings as sell-side chimes in,07-27-16
"--Analyst Actions: Macquarie Raises Apple's Price Target to $115 From $112, Maintains Outperform Rating",07-27-16
"Apple's cash pile declines slightly; R&D, strategic investment activity up",07-27-16
"Stocks Return Gains as Home Sales Disappoint, S&P Runs Into Resistance at Record High",07-27-16
Consumer Goods - Top 5 Gainers / Losers as of 12:00 pm,07-27-16
"S&P 500 Movers: Akamai Technologies Tumbles 16%, Leads Losers; Garmin Jumps 11%",07-27-16
"Sector Update: Above-Consensus Q3 Results at Apple, More M&A Activity Lift Tech Stocks",07-27-16
"Midday Update: Stocks Surrender Gains as Resistance, Home Sales & Oil Weigh",07-27-16
"Stocks Mixed in US Intraday as Apple Supports Nasdaq, S&P Slips",07-27-16
Apple Down 2% After Co Discontinues iPod Nano and Shuffle,07-27-17
"Apple to Increase Market Share in Longer Term as iPhone 6 Sales Pave Way, Canaccord Says",07-27-16
Sector Update: Tech Stocks Adding to Day-Long Advance,07-27-16
"Stocks Lose Late Bounce as FOMC Leaves Rates Unchanged, Sees Diminished Risks to Economy",07-27-16
MT Newswires' Analyst Notebook: AAPL,07-27-16
Close Update: Stocks Surrender Post-FOMC Gains As September Rate Hike Looms,07-27-16
Stocks Falter by US Close as Tech-Sector Selloff Dents Measures,07-27-18
Apple reaches one billion iPhone miilestone,07-27-16
U.S. companies to invest $140B in support of U.N. climate change deal,07-27-15
--Analyst Actions: Hilliard Lyons Upgrades Apple to Buy from Long Term Buy,07-28-16
Apple-Supplier Dialog Cuts Revenue Forecast as Demand for Smartphones Weakens,07-28-16
Sector Update: Technology Stocks Slip Lower Ahead of Open,07-28-17
--Analyst Actions: Hilliard Lyons Upgrades Apple to Buy Rating from Long-Term Buy; Shares Edge Up Pre Bell,07-28-16
"Active Equities to Watch in the Consumer Goods Sector -- Apple, Koninklijke Philips, Sony, Harman Intl. Industries, and Whirlpool",07-28-15
Report: Apple paying LG Display $2.67B for OLED panels,07-28-17
Sector Update: Technology Stocks Mostly in the Red at Session's Half,07-28-16
Bloomberg: Apple adds former BlackBerry software executive to car project,07-28-16
Sector Update: Technology Stocks Point to Higher Close,07-28-16
WSJ: Apple negotiating itself out of TV deals,07-28-16
"Market Chatter: Apple Switching to OLED Display For Smartphones, Makes $2.7 Bln Investment in LG Display",07-28-17
"Apple Won't Get Tariff Waiver for Mac Pro Parts Made in China, Trump Says",07-28-19
Apple Historically Narrows or Reverses Earnings-Driven After-Hours Trade in Next Day's Regular Session,07-29-19
Correction: Apple Historically Narrows or Reverses Earnings-Driven After-Hours Trade in Next Day's Regular Session,07-29-19
"Updates on Electronic Equipment Industry Stocks -- Apple, Sony, Koninklijke Philips, and Harman Intl. Industries",07-29-16
Market Chatter: Apple Set to Unveil Redesigned Version of App Store in Next Few Weeks,07-29-16
Sector Update: Most Top Tech Stocks Gain Pre-Market Monday,07-29-19
"Critical Alerts For Apple, TASER International, Stratasys, Chevron and ImmunoGen Released By InvestorsObserver",07-29-15
Stocks to watch next week,07-29-17
Apple offering three 5G iPhones in 2020 - analyst,07-29-19
Analyst Actions: UBS Lifts Apple PT to $235 From $225; Maintains Buy Rating,07-29-19
Reuters: Apple petitions Supreme Court to rule against Samsung in patent case,07-29-16
"Pixel 4 gesture controls, Apple laser sensors",07-30-19
Apple Offers New Augmented Reality Art Sessions,07-30-19
Sector Update: Leading Tech Stocks Retreat Pre-Market Tuesday,07-30-19
"Thinking about trading options or stock in Apple, Beyond Meat, Walt Disney, Mastercard, or Merck?",07-30-19
Apple hires former Valve VR engineer,07-30-19
"Earnings Reaction History: Apple Inc, 50.0% Follow-Through Indicator, 4.3% Sensitive",07-30-19
What the Street expects from Apple's Q3,07-30-19
"Close Update: Stocks Slip After Critical Trump China Tweet, Ahead of Fed Decision",07-30-19
Apple Reports Third Quarter Results,07-30-19
Apple declares $0.77 dividend,07-30-19
"Apple Tops Q3 Expectations, Guides Q4 Sales Mostly Above Street View",07-30-19
"Apple +2.8% on Q3 beats, upside revenue view",07-30-19
Nasdaq Leads US Stock Selloff With Third Straight Day of Losses,07-30-18
Notable earnings after Tuesday’s close,07-30-18
Apple net cash totals $102B; keeping Mac Pro in U.S.,07-30-19
MT Newswires After-Hours News Movers,07-30-19
"Report: New Apple TV set-top due in September, will have remote with touchpad",07-30-15
Apple removes VPN apps in China,07-31-17
Apple Third-Quarter Results Beat Analysts' Estimates as Services Revenue Jumps,07-31-19
Big Tech partners with healthcare giants,07-31-19
Pre-Market Briefing: US Equities Futures Modestly Positive as Commodities Help Lift Miners,07-31-17
Analysts lift Apple targets after earnings,07-31-19
"--Analyst Actions: Wedbush Raises Price Target on Apple to $245 From $235, Maintains Outperform Rating",07-31-19
Wall Street Set for Rebound Ahead of Rate Decision,07-31-19
Sector Update: Most Tech Heavyweights Gain Pre-Market Wednesday,07-31-19
"Wall Street Seen Opening Higher Ahead of Data, Apple Results",07-31-18
"Thinking about buying stock in Apple, Aurora Cannabis, AMD, General Electric, or Square?",07-31-19
Helios and Matheson Analytics Surges 145% on MoviePass Plan to Move Toward Profitability,07-31-18
Apple faces media scrutiny in China,07-31-18
Analyst Actions: Deutsche Bank Lifts Apple PT to $210 From $205; Maintains Hold Rating,07-31-19
Apple Removes VPN Apps From App Stores in China,07-31-17
Analyst Actions: Monness Crespi & Hardt Lifts Apple PT to $265 From $245; Maintains Buy Rating,07-31-19
Analyst Actions: Canaccord Genuity Lifts Apple PT to $240 From $202; Maintains Buy Rating,07-31-19
Analyst Actions: Citigroup Lifts Apple PT to $250 From $205; Maintains Buy Rating,07-31-19
Stock Move: Apple Shares Rise to Highest Since November as Fiscal Q3 Results Top Estimates,07-31-19
US Stocks Flip-Flop Between Gains and Losses as Consumer Staples Sectors Slumps,07-31-19
US Stocks Slightly Higher Ahead of Fed Meeting Result,07-31-19
Mid-Day Update: US Stocks Slightly Higher Ahead of Fed Meeting Result,07-31-19
--Analyst Actions: Apple's PT Raised to $185 From $180 at Nomura on 'Clean Beat;' Neutral Rating Reiterated,07-31-19
Apple Historically Reverses or Narrows Earnings-Driven After-Hours Moves in Follow-On Regular Session,07-31-18
"Earnings Reaction History: Apple, Inc., 33.3% Follow-Through Indicator, 3.9% Sensitive",07-31-18
Court refuses to drop FaceTime class action lawsuit against Apple,07-31-17
Apple Sticks to Pattern of Reversing or Narrowing Earnings-Driven After-Hours Trade in Follow-on Regular Session,07-31-17
Analyst Actions: Bank of America Lifts Apple PT to $240 From $230; Maintains Buy Rating,07-31-19
"BetterInvesting Top 100 Up 1 Percent in June, 14.3% Annually for Past Five Years",07-31-17
Apple Fails to Stop Lawsuit Claiming Disabling FaceTime on Older iPhones,07-31-17
What to watch in Apple's Q3 report today,07-31-18
"Close Update: Stocks Plunge After Fed Rate Cut, Comments Disappoint Investors",07-31-19
Apple Reports Third Quarter Results,07-31-18
"Apple Tops Q3 Expectations, Guides Q4 Revenue Above Street",07-31-18
Close Update: Dow Closes At Record High While Nasdaq and S&P Struggle Under Tech Losses,07-31-17
