headlines,date
"InvestorsObserver releases stock and option data on Bank of America, Facebook, Gardner Denver Holdings, Target, and Tesla",04-30-19
Morgan Stanley adjusts value of Tesla's autonomous business,04-30-19
Fiat Chrysler Automobiles peers through the looking glass,04-30-15
Tesla Motors event tonight at 11:00 p.m. ET,04-30-15
Circle the wagons it's Tesla earnings week,04-30-18
EV charging stations part of White House discussion,04-30-19
"--Analyst Actions: Morgan Stanley Cuts Tesla PT to $230 from $240 After Lowering Autonomous Business Value, Keeps at Equalweight - Stock Down 1%",04-30-19
Tesla Energy launches with a charge,05-01-15
Jackson Family Wines Collaborates with Tesla Energy to Pilot Stationary Energy Storage Systems,05-01-15
Tesla looks to regain top safety rating,05-01-17
"Judge clears Musk, SEC deal over Twitter use",05-01-19
Market Chatter: SEC Official Says Musk Not Sufficiently Punished Under Revised Settlement,05-01-19
EnerNOC soars after disclosing Tesla Energy partnership,05-01-15
Partnership for Global Energy Transformation: LichtBlick Integrates Tesla Battery Storage Into Energy Markets,05-01-15
Midday Updates: Wall Street Trends Higher As Tech Sector Offsets Weak Econ Data,05-01-17
Sunrun And Tesla Collaborate To Offer Consumers Home Energy Storage Nationwide,05-01-15
Tesla and Markel start to work out insurance plan,05-01-19
Tesla rips another gain as earnings approach,05-01-17
Notable earnings after Wednesday’s close,05-01-18
California sues EPA over plan to weaken auto emissions standards,05-01-18
"Shortfall in battery metals to slow electric vehicle growth, Moody’s says",05-01-18
"Fidelity Investments Mutual Funds Sold 1.4 Million Tesla Shares in March, Says Bloomberg",05-02-19
Tesla Announces Offerings of Common Stock and Convertible Senior Notes,05-02-19
Tesla +5% after securities offerings,05-02-19
Tesla +5% after filing to raise $2B,05-02-19
Nikola Motor sues Tesla over patent infringement,05-02-18
"Tesla Offering $650 Million in Common Stock, $1.35 Billion in Convertible Senior Notes; Shares Rise 5.3%",05-02-19
US Futures Cautiously Higher After Fed Rate Signals,05-02-19
Tesla looks to steady the ship with capital raise,05-02-19
Wall Street Wavers After Fed Rate Signals,05-02-19
Analyst Actions: Wolfe Research Downgrades Tesla to Peer Perform From Outperform,05-02-19
Model 3 reservations the talk ahead of Tesla earnings and energy forum,05-02-16
Equities Advance in Early US Trade as Chip Stocks Bolster Tech-Heavy Nasdaq Composite,05-02-19
"Auto roundup: Letdown in Detroit, new high out of Palo Alto",05-02-17
Tesla Shares Jump After Company Files to Raise $2 Billion Through Bond and Stock Issues,05-02-19
"Tesla Short Interest Rises Ahead of Earnings, Stock Could Spike if Tesla Can Deliver 6,000 Cars per Month: DJ",05-02-18
Mid-Day Report: US Stocks Sink as Fed Chair's Inflation Comment Weighs on Sentiment & Crude Stockpile Surges,05-02-19
"Earnings Reaction History: Tesla Motors, Inc., 50.0% Follow-Through Indicator, 5.3% Sensitive",05-02-18
Nikola Motors Seeks $2 Bln in Patent Infringement Lawsuit Against Tesla,05-02-18
Nikola Corp. Files Suit Alleging Tesla Infringement Caused More Than $2 Billion in Damages,05-02-18
U.S. Stocks Give Back Gains as FOMC Sees Inflation Gaining Momentum,05-02-18
Market Chatter: Tesla Rolls Out Employee Loan Benefit,05-02-19
Tesla Releases First Quarter 2018 Financial Results,05-02-18
Equities Fall as Energy Shares Slide on Falling Oil Prices,05-02-19
Tesla Posts Narrower-than-Expected Q1 Loss; Revenue Beats,05-02-18
Notable earnings after Wednesday’s close,05-02-17
Tesla backtracks after atypical conference call,05-02-18
Tesla expects global shortage of electric vehicle battery minerals - Reuters,05-02-19
Self-driving will make Tesla a $500B company - Musk,05-03-19
Tesla Beats Street's Expectations and Says Model 3 on Cusp of Becoming Best-Selling Sedan in US,05-03-18
SEC probes solar business metric,05-03-17
Tesla sets pricing on capital raise,05-03-19
About that Tesla conference call,05-03-18
Sector Update: Consumer Stocks Higher; Kellogg Climbs on Q1 Beat,05-03-18
"Tesla Raises $2.35 Billion in Common, Convertible Debt in Upsized Offering",05-03-19
Tesla's Musk Owes $507 Million to Affiliates of Banks Underwriting $1.6 Billion Debt Issuance,05-03-19
Premarket Losers as of 9:05 am (5/3/2018),05-03-18
"Wall Street Sees Downbeat Session Amid Data, Earnings Deluge; Trade Concerns Linger",05-03-18
Automakers at the crossroads,05-03-17
"InvestorsObserver releases covered-call reports for Tesla Motors, Expedia, Newell Brands Incorporated, National Oilwell Varco and Cheniere Energy",05-03-16
Tesla Shares Roiled by CEO's Controversial Conference Call,05-03-18
Tesla CEO Musk Shocks on Earnings Call by Dismissing Analysts Over 'Bonehead Questions',05-03-18
"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Tesla, Inc. - TSLA",05-03-17
Market Chatter: Tesla Reportedly Sees Upcoming Global Shortages of Electric Vehicle Battery Minerals,05-03-19
Electric truck orders start to pick up,05-03-18
US Equities Wilt Under Widespread Selling Pressure as Dow Skids Fifth Day; Europe Slides,05-03-18
Consumer - Top 5 Gainers / Losers as of 12:00 PM (05/03/2018),05-03-18
"Midday Update: Wall Street Plagued by Inflation Risks and Simmering U.S./China Trade Tensions,",05-03-18
Analyst Actions: RBC Capital Cuts Tesla PT to $280 From $305; Maintains Sector Perform Rating,05-03-18
"SHAREHOLDER ALERT: Bronstein, Gewirtz & Grossman, LLC Announces Investigation of Tesla, Inc. (TSLA)",05-03-17
"Earnings Reaction History: Tesla Motors, Inc., 41.7% Follow-Through Indicator, 4.3% Sensitive",05-03-17
"Analyst Actions: Nomura Sees Breathing Room for Tesla on Capital Plan, Keeps at Neutral, PT $300 - Stock Rises 4%",05-03-19
"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Tesla, Inc. – TSLA",05-03-17
"UBS Sees Tesla Posting Wider Q1 Loss Than Expected, Demand Slipping For Model S",05-03-16
"Tesla misses by $0.51, beats on revenue",05-03-17
Tesla Releases First Quarter 2017 Financial Results,05-03-17
"Tesla's Q1 Revenue up Over Year Ago Levels, Loss Narrows",05-03-17
--(TSLA) TESLA INC Q1 EPS $-1.33,05-03-17
"TSLA, Q1, Operating Metrics Released",05-03-17
"Tesla Records Wider-Than-Expected Non-GAAP Net Loss of $1.33 Per Share; Revenue Jumps 123%, Topping Estimates",05-03-17
"Market Chatter: Sunrun Closes Down Almost 9%, SEC Probing Customer Cancelations",05-03-17
MT Newswires After-Hours News Movers,05-03-17
"MT Newswires' After Hours Watch List: FIVN, LNTH, FB, TSLA",05-03-17
Tesla's first quarter results on deck,05-04-16
"Tesla Motors Expected to Post First-Quarter Loss, Wider Than Year-Earlier Results",05-04-16
Elon Musk vs. Sell-side analysts,05-04-18
US Stocks Set for Gains Amid Corporate Earnings; Jobless Claims Sink More Than Expected,05-04-17
"Should You Be Buying or Selling Shares in Activision Blizzard, Alibaba, KKR and Co., Tesla, or VivoPower?",05-04-18
Tesla in reverse after bumpy conference call,05-04-17
Tesla Chief Musk Defends Criticism of Conference Call Questions in Friday Tweets,05-04-18
"Tesla roundup: Energy talk, earnings week, and used Model S sales",05-04-15
Plunging Oil Prices Send Stocks Lower in US Intraday,05-04-17
Tesla to lose two manufacturing execs tied to Model X,05-04-16
"U.S. Stocks Slip Midday as Crude Prices Fall, Companies Report Earnings",05-04-17
"Mid-Day Update: U.S. Stocks Soft Amid Weaker Oil Prices, Corporate Results",05-04-17
"Earnings Reaction History: Tesla Motors, Inc., 63.6% Follow-Through Indicator, 8.3% Sensitive",05-04-16
"Market Chatter: Tesla Motors Drops 4.5%, Two Top Manufacturing Execs Leaving",05-04-16
Tesla Releases First Quarter 2016 Financial Results,05-04-16
"Tesla Motors Just Beats on Q1 Revenue, Posts Narrower-than-Expected Loss",05-04-16
"Close Update: Wall Street Searches for Direction as Oil Prices Slide, Health Care Measure Passes",05-04-17
"After Hours Watch List Scorecard: FIVN, LNTH, FB, TSLA",05-04-17
"Equities Advance in US as Apple Lifts Dow, Wage Data Curbs Inflation Worries",05-04-18
MT Newswires After Hours News Movers,05-04-16
Director Musk Kimbal Exercises & Sells $1.3M of TSLA on 5/2/16,05-04-16
"TSLA, Q1, Operating Metrics Released",05-04-16
Tariff exemption for Tesla's Autopilot 'brain' is rejected,05-05-19
Citi sets odds on Apple's M&A target,05-05-17
US Stock Futures Cling to Gains as Weekly Jobless Claims Jump; Crude Oil Extends Advance,05-05-16
Tesla Motors 500K club adds Jefferies,05-05-15
"--Analyst Actions: Robert W. Baird Maintains Outperform on Tesla Motors, Raises PT to $338 from $300",05-05-16
"--Analyst Actions: RBC Capital Maintains Sector Perform on Tesla, Boosts PT to $252 from $180 - Shares Off 2%",05-05-16
"Midday Update: Stocks Higher With Oil, But Gains Tempered by Earnings, Jobless Claims",05-05-16
Stocks Give Back Gains to Trade Lower Midday as Oil Price Rally Fades,05-05-16
"--Analyst Actions: Goldman Sachs Lifts Tesla Motors PT to $250 vs $245, Reiterates Underweight Rating",05-05-16
Tesla Motors Faces Skepticism Over Expedited Production Goals,05-05-16
Close Update: Stocks End Mostly Lower Amid Mixed Earnings as Oil Pares Rally,05-05-16
"Tesla's Tariff Exemption Request Denied for Model 3 ""Brain""",05-05-19
"--Analyst Actions: RBC Cuts Price Target on Tesla to $190 From $200, Maintains Underperform Rating",05-06-19
U.S. auto back in harm's way of trade battle,05-06-19
"Inside the Market: CFRA Raises 12-Month Price Target on DISH; RBC Cuts PT on TSLA, DOW",05-06-19
BAML sees an 'identity crisis' at Tesla,05-06-19
"InvestorsObserver releases stock and option data on Altaba, Centene, Knight-Swift Transportation, Micron Technology, and Tesla",05-06-19
"Critical Alerts For Tesla Motors, RetailMeNot, ABIOMED, CVS Caremark and Altera Released By InvestorsObserver",05-06-15
Tesla Motors earnings on tap; can it drive to 55K?,05-06-15
"Sohn 2019: Picks include Wyndham, Cabot Oil; pans include Tesla - live updates",05-06-19
"Tesla beats by $0.14, misses on revenue",05-06-15
Tesla affirms 2015 delivery guidance; margin growth boosts EPS,05-06-15
Select Registry Teams with Tesla Motors,05-07-15
Digging around Tesla's 10-Q,05-07-18
Tesla CEO Buys Shares,05-07-18
VW looks to take on Tesla,05-08-17
"Musk puts his money where his mouth is, buys $10M in Tesla shares",05-08-18
"Abbott Announces National Reimbursement for FreeStyle® Libre in France, Providing Access to Revolutionary Technology for People with Diabetes",05-08-17
Evercore confident on Tesla,05-08-17
Talking Tesla credit,05-08-18
500K the talk in electric vehicle industry,05-08-15
"Tesla Closes Stock, Debt Offerings, Underwriters Exercise Overallotment Options in Full",05-08-19
Analyst Actions: Tesla Eases Although Evercore Resumes Coverage at Outperform with $330 PT,05-08-17
Tesla closes on $2.7B capital raise,05-08-19
Volkswagen starts taking preorders for long-range EV,05-08-19
Morgan Stanley slashes Tesla earnings estimates,05-09-16
Tesla offers Fremont factory as collateral,05-09-18
Bloomberg: Telsa battery grabbed $800M potential revenue in opening days,05-09-15
Analysts weigh in on Model 3 margins,05-09-17
"Great Option Trade Returns on Coach, 3D Systems, Mazor Robotics Ltd, Newell Brands Incorporated, and Tesla Motors Today!",05-09-17
Market Chatter: Tesla Model S Involved in Fatal Florida Accident,05-09-18
Next-gen vehicle strategy critical for automakers,05-09-15
Connecticut lawmakers to vote on direct sale bill,05-09-17
Fatal Tesla crash in Florida being analyzed,05-09-18
"--Analyst Actions: Dougherty Initiates Tesla Motors with Buy, $500 PT",05-09-16
Long-time bull resets short-term expectations on Tesla Motors,05-09-16
Director Musk Kimbal Files To Sell $1.3M of TSLA on 5/2/16,05-09-16
Tesla takes orders for solar roof tiles,05-10-17
Tesla Electric Vehicle Postcrash Fire and Emergency Response Investigated by NTSB,05-10-18
Tesla called 'levered' play on China demand,05-10-19
Tesla updates on Solar Roof initiative,05-10-17
Tesla Says Autopilot Not on in Florida Crash,05-10-18
Tesla discloses production risks of Model 3,05-11-16
Panasonic cautious about Tesla commitments,05-11-18
Tesla Florida Crash Now Being Investigated by National Highway Traffic Safety Administration as Well As NTSB,05-11-18
EV sales in China accelerate,05-11-18
Tesla to open up orders for new Model 3 versions,05-11-18
Tesla to Start Taking Orders for Two New Model 3 Versions by End of Next Week,05-11-18
Market Chatter: Panasonic Grows Hesitant to Make Additional Investments in Tesla,05-11-18
Tesla to adapt cars to China's charging standards,05-12-15
"InvestorsObserver releases covered-call reports for Tesla Motors, Cheniere Energy, SolarCity, Pandora and Potash Corporation of Saskatchewan",05-12-16
--Analyst Actions: Evercore ISI Raises Tesla Motors PT to $320 vs $310; Reiterates Buy Rating,05-12-16
Maryland approves direct sales for Tesla Motors,05-12-15
Auto sector skids after China tariff shot,05-13-19
More executive departures at Tesla,05-13-18
New turns in self-driving car programs at Tesla Motors and Google,05-13-15
Market Chatter: Tesla Reportedly May Not Be Able to Wait Two Years After Raising $2.7 Billion in Capital,05-13-19
Tesla Announces Offer Consideration for Previously Announced Offer to Exchange Maxwell Technologies Common Stock for Tesla Common Stock,05-13-19
Tesla hires Audi veteran to manage vehicle production,05-13-16
Market Chatter: Tesla Reportedly May Have Caught Fire in HK,05-13-19
Tesla registers new firm in Shanghai,05-14-18
Lithium Demand Set to Grow as Electric Vehicles Market Continues to Expand,05-14-18
Market Chatter:Tesla's Musk Wants To 'Flatten' Corporate Structure With Management Re-organization,05-14-18
Elon Musk addresses Tesla's management structure,05-14-18
Tesla Hikes Prices of All Model 3 Versions by $400,05-14-19
Midday Update: Wall Street Extends Winning Streak on Easing Trade Tensions,05-14-18
"Market Chatter: Tesla Model S Hits Truck in Utah on Friday, Reuters Says",05-14-18
"Market Chatter: Tesla Considered Additional Safety Features for Autopilot, But Decided Against Them",05-14-18
US Stocks Post Slim Gains With Dow in 8-Day Winning Streak as Trade Tensions Ease,05-14-18
MT Newswires After-Hours News Movers,05-14-18
Morgan Stanley drops margin forecasts on Tesla,05-15-18
Analyst Actions: Morgan Stanley Downgrades Tesla to Equal Weight from Overweight with $305 PT - Shares Off 2%,05-15-17
Wall Street majors reel in expectations on Tesla,05-15-17
"InvestorsObserver releases stock and option data on Activision Blizzard, Procter & Gamble, Starbucks, Tesla, and Visa",05-15-19
"Should you buy stock in Alibaba, Chesapeake Energy, The Home Depot Inc., Microsoft and Tesla Motors?",05-15-18
Auto sector rides higher on tariff delay,05-15-19
Analyst Actions: Evercore ISI Reiterates Tesla Underperform Rating; Lowers PT to $200 From $240,05-15-19
"Market Chatter: Tesla's Solar Factory Reportedly Selling Most Cells Overseas, Falling Out of Step With Partner Panasonic",05-15-19
Analyst Actions: Morgan Stanley Reiterates Tesla Equal Weight Rating; Lowers PT to $291 From $376,05-15-18
Analyst Actions: Tesla Reiterated at Morgan Stanley With Equal-Weight Rating; Price Cut to $291 From $376,05-15-18
Midday Update: Oil Rally Underpins Market Averages,05-15-17
"STMicroelectronics Expects FY'18 Sales Growth of 14% to 17%, Twice as Fast as Peers",05-15-18
Tesla expected to halt production for six days,05-15-18
Market Chatter: Tesla Plans Six-Day Output Pause at Factory for Model 3 Sedan Assembly Line Fixes,05-15-18
